,Parcel ID,Address,sale_date,year,month,year-month,sale_price,yr_built,square_feet,price_sf,lat,long,GEOID,Sub_geo,geometry
0,047C010170,2950 SE LANDMARK DR,4/20/22,2022,4,2022-4,214600,1974,1215,176.6255144,33.6111184,-84.023207,13247060410,South Rockdale,POINT (-84.023207 33.6111184)
5,047C010083,3000 SE LAKERIDGE DR,1/18/22,2022,1,2022-1,215000,1973,1896,113.3966245,33.6100132,-84.0219678,13247060410,South Rockdale,POINT (-84.0219678 33.6100132)
6,047C010393,2755 SE STANTON WOODS DR,2/7/22,2022,2,2022-2,230000,1980,1332,172.6726727,33.6155497,-84.0270277,13247060410,South Rockdale,POINT (-84.0270277 33.6155497)
21,079D010040,3701 SE WINDY HILL DR,3/22/22,2022,3,2022-3,290200,1989,1684,172.327791,33.5929165,-83.9967863,13247060410,South Rockdale,POINT (-83.9967863 33.5929165)
22,047C010232,565 SE GREENVIEW AVE,4/29/22,2022,4,2022-4,270000,1985,1434,188.2845188,33.6128383,-84.0272548,13247060410,South Rockdale,POINT (-84.0272548 33.6128383)
32,047C010055,815 SE BRIDGEWATER WAY,4/12/22,2022,4,2022-4,195000,1978,1068,182.5842697,33.6110141,-84.0192415,13247060410,South Rockdale,POINT (-84.0192415 33.6110141)
33,047C010062,826 SE RAINTREE WAY,5/31/22,2022,5,2022-5,154990,1978,1448,107.0372928,33.6106912,-84.0188698,13247060410,South Rockdale,POINT (-84.0188698 33.6106912)
41,046A010138,320 SE WINDSOR WALK,3/4/22,2022,3,2022-3,242500,1986,1794,135.1727982,33.6250734,-84.0343998,13247060410,South Rockdale,POINT (-84.0343998 33.6250734)
52,780100024,3406 SE KINGSTON DR,5/17/22,2022,5,2022-5,265500,1973,1733,153.2025389,33.5991998,-84.0186013,13247060410,South Rockdale,POINT (-84.0186013 33.5991998)
72,046B010309,2642 SE LAUREL WOODS LN,3/11/22,2022,3,2022-3,244100,1989,1588,153.7153652,33.6172097,-84.0266766,13247060410,South Rockdale,POINT (-84.0266766 33.6172097)
86,047C010105,668 SE RALPH RD,1/14/22,2022,1,2022-1,185900,1972,1218,152.6272578,33.6089367,-84.0240331,13247060410,South Rockdale,POINT (-84.0240331 33.6089367)
88,780040015,3063 SE HIGHWAY 20,1/14/22,2022,1,2022-1,195000,1972,1425,136.8421053,33.6084247,-84.0152345,13247060410,South Rockdale,POINT (-84.0152345 33.6084247)
89,047C010341,2929 SE HIGH BROOK WAY,3/28/22,2022,3,2022-3,250800,1985,1206,207.960199,33.612397,-84.0280396,13247060410,South Rockdale,POINT (-84.0280396 33.612397)
127,047C010428,696 SE ALMAND BRANCH RD,5/23/22,2022,5,2022-5,210000,1980,1444,145.4293629,33.6151553,-84.0229179,13247060410,South Rockdale,POINT (-84.0229179 33.6151553)
141,046A010053,287 SE MORRIS DR,5/19/22,2022,5,2022-5,170000,1979,1248,136.2179487,33.6280414,-84.0363408,13247060410,South Rockdale,POINT (-84.0363408 33.6280414)
146,047C010404,609 SE FERN TERR,5/18/22,2022,5,2022-5,220000,1990,1644,133.8199513,33.6162332,-84.0253962,13247060410,South Rockdale,POINT (-84.0253962 33.6162332)
156,079D010197,1402 SE WINDY HILL CT,5/16/22,2022,5,2022-5,270000,1992,1514,178.335535,33.6014989,-83.9990384,13247060410,South Rockdale,POINT (-83.9990384 33.6014989)
224,047C010048,2935 SE RAINTREE DR,4/27/22,2022,4,2022-4,325000,2001,1413,230.0070771,33.6119288,-84.0192415,13247060410,South Rockdale,POINT (-84.0192415 33.6119288)
225,046B010159,1514 SE HILLSIDE DR,2/14/22,2022,2,2022-2,275000,1988,1901,144.6607049,33.6190729,-84.0273787,13247060410,South Rockdale,POINT (-84.0273787 33.6190729)
248,046B010052,1401 SE HILLSIDE PL,4/18/22,2022,4,2022-4,285000,1987,1824,156.25,33.6190766,-84.0312998,13247060410,South Rockdale,POINT (-84.0312998 33.6190766)
252,790020089,1300 SE WILD ROSE DR,4/18/22,2022,4,2022-4,433000,2010,3388,127.8040142,33.596922,-84.0097812,13247060410,South Rockdale,POINT (-84.0097812 33.596922)
285,047C010148,2915 SE LANDMARK DR,4/8/22,2022,4,2022-4,285000,1974,1921,148.360229,33.6121396,-84.0233759,13247060410,South Rockdale,POINT (-84.0233759 33.6121396)
296,046B010070,1440 SE HILLSIDE PL,4/4/22,2022,4,2022-4,245100,1990,1644,149.0875912,33.6197157,-84.0253549,13247060410,South Rockdale,POINT (-84.0253549 33.6197157)
318,077D010496,2524 SE RIVERTON DR,3/31/22,2022,3,2022-3,505000,2014,3748,134.7385272,33.6038084,-84.0044514,13247060410,South Rockdale,POINT (-84.0044514 33.6038084)
362,046B010301,2658 SE LAUREL WOODS LN,3/23/22,2022,3,2022-3,200000,1989,1836,108.9324619,33.6171712,-84.0240744,13247060410,South Rockdale,POINT (-84.0240744 33.6171712)
363,780090021,841 SE WATERSIDE DR,3/23/22,2022,3,2022-3,265000,1972,1638,161.7826618,33.6011353,-84.0185393,13247060410,South Rockdale,POINT (-84.0185393 33.6011353)
364,790020138,1324 SE WILD ROSE DR,3/23/22,2022,3,2022-3,466600,2014,3828,121.8913271,33.5969408,-84.0074675,13247060410,South Rockdale,POINT (-84.0074675 33.5969408)
380,047C010308,514 SE GREENVIEW AVE,3/21/22,2022,3,2022-3,243000,1978,1368,177.6315789,33.6156501,-84.0286591,13247060410,South Rockdale,POINT (-84.0286591 33.6156501)
387,046A010090,2402 SE STANTON RD,3/17/22,2022,3,2022-3,150000,1979,1020,147.0588235,33.6263252,-84.0368776,13247060410,South Rockdale,POINT (-84.0368776 33.6263252)
408,047C010497,788 SE RALPH RD,3/11/22,2022,3,2022-3,220000,1989,1352,162.7218935,33.6090423,-84.0199025,13247060410,South Rockdale,POINT (-84.0199025 33.6090423)
409,077D010410,2223 SE WITTERING WAY,3/11/22,2022,3,2022-3,440000,2004,3271,134.5154387,33.6054535,-84.0078394,13247060410,South Rockdale,POINT (-84.0078394 33.6054535)
444,780070016,3295 SE HIGHWAY 20,3/4/22,2022,3,2022-3,260000,1967,1624,160.0985222,33.6017618,-84.0152758,13247060410,South Rockdale,POINT (-84.0152758 33.6017618)
452,790020217,1476 SE BOURDON BELL DR,3/2/22,2022,3,2022-3,475000,2018,3868,122.8024819,33.603247,-84.003555,13247060410,South Rockdale,POINT (-84.003555 33.603247)
456,790020241,1705 SE CAROLINA PL,2/28/22,2022,2,2022-2,425000,2017,2474,171.7865804,33.6009905,-84.0038316,13247060410,South Rockdale,POINT (-84.0038316 33.6009905)
495,047C010491,766 SE SHORELINE TRL,2/22/22,2022,2,2022-2,225000,1991,1363,165.077036,33.6109153,-84.0199025,13247060410,South Rockdale,POINT (-84.0199025 33.6109153)
513,790020187,1328 SE WILD ROSE DR,2/18/22,2022,2,2022-2,433000,2017,3622,119.5472115,33.5969228,-84.0070957,13247060410,South Rockdale,POINT (-84.0070957 33.5969228)
521,790020052,3480 SE CARLISLE CT,2/17/22,2022,2,2022-2,237000,1977,1352,175.295858,33.5971911,-84.0009392,13247060410,South Rockdale,POINT (-84.0009392 33.5971911)
531,047C010073,2991 SE RAINTREE DR,2/15/22,2022,2,2022-2,255000,1973,1950,130.7692308,33.6104491,-84.0174653,13247060410,South Rockdale,POINT (-84.0174653 33.6104491)
540,780050008,900 SE CARLTON DR,2/11/22,2022,2,2022-2,202000,1971,1284,157.3208723,33.6061343,-84.0165151,13247060410,South Rockdale,POINT (-84.0165151 33.6061343)
549,780060012,3163 SE HIGHWAY 20,2/10/22,2022,2,2022-2,180000,1972,1520,118.4210526,33.6057675,-84.0152345,13247060410,South Rockdale,POINT (-84.0152345 33.6057675)
562,046B010197,1510 SE MARSHALL LN,2/7/22,2022,2,2022-2,262500,1988,1122,233.9572193,33.6217524,-84.030559,13247060410,South Rockdale,POINT (-84.030559 33.6217524)
588,046A010204,5414 SE CINDY LN,1/31/22,2022,1,2022-1,218950,1991,1272,172.1305031,33.6276134,-84.0311429,13247060410,South Rockdale,POINT (-84.0311429 33.6276134)
619,047C010118,3014 SE STANTON RD,1/26/22,2022,1,2022-1,150000,1980,1120,133.9285714,33.6095653,-84.0271309,13247060410,South Rockdale,POINT (-84.0271309 33.6095653)
647,077D010519,2404 SE BRISBANE DR,1/19/22,2022,1,2022-1,409000,2014,2713,150.7556211,33.6022167,-84.0071164,13247060410,South Rockdale,POINT (-84.0071164 33.6022167)
672,780040019,903 SE RALPH RD,1/11/22,2022,1,2022-1,203000,1974,1584,128.1565657,33.6086984,-84.0163912,13247060410,South Rockdale,POINT (-84.0163912 33.6086984)
679,046B010178,1541 SE MARSHALL LN,1/6/22,2022,1,2022-1,280000,1991,1578,177.4397972,33.6212315,-84.0296916,13247060410,South Rockdale,POINT (-84.0296916 33.6212315)
694,790020227,1491 SE BOURDON BELL DR,6/26/18,2018,6,2018-6,310759,2018,3131,99.25231555,33.603772,-84.000688,13247060410,South Rockdale,POINT (-84.000688 33.603772)
705,046A010125,321 SE WINDSOR WALK,6/18/18,2018,6,2018-6,135900,1985,1329,102.2573363,33.6246032,-84.0341313,13247060410,South Rockdale,POINT (-84.0341313 33.6246032)
753,780040015,3063 SE HIGHWAY 20,6/21/18,2018,6,2018-6,114000,1972,1425,80.0,33.6084247,-84.0152345,13247060410,South Rockdale,POINT (-84.0152345 33.6084247)
765,780110002,919 SE SHERBROOKE DR,1/19/18,2018,1,2018-1,90000,1971,2009,44.79840717,33.5999949,-84.0159198,13247060410,South Rockdale,POINT (-84.0159198 33.5999949)
778,790020217,1476 SE BOURDON BELL DR,3/30/18,2018,3,2018-3,322590,2018,3868,83.39968976,33.603247,-84.003555,13247060410,South Rockdale,POINT (-84.003555 33.603247)
779,790020218,1478 SE BOURDON BELL DR,3/14/18,2018,3,2018-3,326870,2017,3772,86.65694592,33.603705,-84.003443,13247060410,South Rockdale,POINT (-84.003443 33.603705)
799,077D010399,2412 SE HYDE PARK CT,4/6/18,2018,4,2018-4,235000,2004,2970,79.12457912,33.6049099,-84.0056083,13247060410,South Rockdale,POINT (-84.0056083 33.6049099)
801,790020232,1481 SE BOURDON BELL DR,4/25/18,2018,4,2018-4,241250,2018,2784,86.6558908,33.602937,-84.00222,13247060410,South Rockdale,POINT (-84.00222 33.602937)
813,790020244,1712 SE CAROLINA PL,6/26/18,2018,6,2018-6,244300,2017,2618,93.31550802,33.6020004,-84.0039969,13247060410,South Rockdale,POINT (-84.0039969 33.6020004)
818,780100002,3454 SE STANTON RD,1/31/18,2018,1,2018-1,139900,1971,1697,82.43959929,33.5981314,-84.0185806,13247060410,South Rockdale,POINT (-84.0185806 33.5981314)
861,790020116,1124 SE CARILLON DR,3/2/18,2018,3,2018-3,274200,2017,3241,84.60351743,33.5987193,-84.0082112,13247060410,South Rockdale,POINT (-84.0082112 33.5987193)
885,790020220,1482 SE BOURDON BELL DR,4/20/18,2018,4,2018-4,310847,2018,3644,85.30378705,33.604009,-84.002894,13247060410,South Rockdale,POINT (-84.002894 33.604009)
910,046A010117,267 SE BROOKWOOD WAY,2/7/18,2018,2,2018-2,162000,1985,1740,93.10344828,33.6300439,-84.0367744,13247060410,South Rockdale,POINT (-84.0367744 33.6300439)
911,790020201,1460 SE BOURDON BELL DR,3/29/18,2018,3,2018-3,253430,2018,3144,80.60750636,33.601895,-84.005777,13247060410,South Rockdale,POINT (-84.005777 33.601895)
919,790020118,1132 SE CARILLON DR,2/27/18,2018,2,2018-2,270000,2017,3234,83.48794063,33.5992193,-84.0081906,13247060410,South Rockdale,POINT (-84.0081906 33.5992193)
923,046A010121,305 SE WINDSOR WALK,6/25/18,2018,6,2018-6,116257,1985,1456,79.84684066,33.6246549,-84.0352051,13247060410,South Rockdale,POINT (-84.0352051 33.6246549)
928,047C010315,2787 SE BRIDLE PATH,3/16/18,2018,3,2018-3,93000,1988,1452,64.04958678,33.6161785,-84.0278744,13247060410,South Rockdale,POINT (-84.0278744 33.6161785)
938,790020182,1512 SE KATHRYN'S GLEN DR,4/27/18,2018,4,2018-4,250470,2017,2803,89.3578309,33.59908,-84.0063567,13247060410,South Rockdale,POINT (-84.0063567 33.59908)
939,780050016,897 SE KING DR,1/19/18,2018,1,2018-1,79000,1970,1008,78.37301587,33.6068809,-84.0166391,13247060410,South Rockdale,POINT (-84.0166391 33.6068809)
942,046B010080,1418 SE HILLSIDE PL,6/18/18,2018,6,2018-6,120000,1987,1565,76.67731629,33.6202867,-84.0281635,13247060410,South Rockdale,POINT (-84.0281635 33.6202867)
952,790020224,1490 SE BOURDON BELL DR,6/29/18,2018,6,2018-6,333685,2018,3909,85.36326426,33.6042287,-84.0014351,13247060410,South Rockdale,POINT (-84.0014351 33.6042287)
982,780030010,771 SE BLUEBIRD DR,6/25/18,2018,6,2018-6,95000,1972,1848,51.40692641,33.605033,-84.0207699,13247060410,South Rockdale,POINT (-84.0207699 33.605033)
998,790020219,1480 SE BOURDON BELL DR,6/22/18,2018,6,2018-6,333205,2018,3832,86.9532881,33.603924,-84.00322,13247060410,South Rockdale,POINT (-84.00322 33.603924)
1000,790020226,1493 SE BOURDON BELL DR,6/20/18,2018,6,2018-6,350460,2018,3832,91.45615866,33.6041529,-84.000608,13247060410,South Rockdale,POINT (-84.000608 33.6041529)
1001,079D010202,1407 SE WINDY HILL CT,6/19/18,2018,6,2018-6,143500,1991,1476,97.22222222,33.6008655,-83.9994517,13247060410,South Rockdale,POINT (-83.9994517 33.6008655)
1004,079A010067,1074 SE DUKE DR,6/19/18,2018,6,2018-6,111000,1972,1108,100.1805054,33.6035132,-84.0105042,13247060410,South Rockdale,POINT (-84.0105042 33.6035132)
1006,790020069,1408 SE WINDY RIDGE CT,6/18/18,2018,6,2018-6,170000,1995,1792,94.86607143,33.5972692,-83.9989558,13247060410,South Rockdale,POINT (-83.9989558 33.5972692)
1018,079D010013,3724 SE WINDY HILL DR,6/13/18,2018,6,2018-6,148000,1989,1446,102.351314,33.5960835,-83.9960632,13247060410,South Rockdale,POINT (-83.9960632 33.5960835)
1027,079D010026,3729 SE WINDY HILL DR,6/8/18,2018,6,2018-6,140000,1989,1512,92.59259259,33.5974205,-83.996683,13247060410,South Rockdale,POINT (-83.996683 33.5974205)
1028,780100020,855 SE SHERBROOKE DR,6/8/18,2018,6,2018-6,143500,1973,2187,65.61499771,33.5998527,-84.0180416,13247060410,South Rockdale,POINT (-84.0180416 33.5998527)
1036,077D010370,2105 SE TORBAY DR,6/4/18,2018,6,2018-6,295000,2004,3271,90.18648731,33.6063715,-84.0083558,13247060410,South Rockdale,POINT (-84.0083558 33.6063715)
1040,790020091,1204 SE BRANLEE DR,5/31/18,2018,5,2018-5,272000,2010,3681,73.89296387,33.597446,-84.0095838,13247060410,South Rockdale,POINT (-84.0095838 33.597446)
1045,047C010087,2964 SE LAKERIDGE DR,5/31/18,2018,5,2018-5,113500,1973,1896,59.8628692,33.6111158,-84.0213482,13247060410,South Rockdale,POINT (-84.0213482 33.6111158)
1058,077D010494,2520 SE RIVERTON DR,5/29/18,2018,5,2018-5,340000,2014,3972,85.59919436,33.6036702,-84.0051951,13247060410,South Rockdale,POINT (-84.0051951 33.6036702)
1063,790020212,1462 SE BOURDON BELL DR,5/25/18,2018,5,2018-5,262870,2018,3184,82.55967337,33.602234,-84.005737,13247060410,South Rockdale,POINT (-84.005737 33.602234)
1076,048001008E,3230 SE STANTON RD,5/23/18,2018,5,2018-5,142000,1984,1655,85.80060423,33.6043566,-84.0230005,13247060410,South Rockdale,POINT (-84.0230005 33.6043566)
1079,790020113,1112 SE CARILLON DR,5/22/18,2018,5,2018-5,310000,2014,4231,73.2687308,33.5978333,-84.0083558,13247060410,South Rockdale,POINT (-84.0083558 33.5978333)
1105,046A010158,369 SE WINDSOR WALK,5/14/18,2018,5,2018-5,119000,1987,1416,84.03954802,33.6244727,-84.030972,13247060410,South Rockdale,POINT (-84.030972 33.6244727)
1117,780070024,3225 SE HIGHWAY 20,5/10/18,2018,5,2018-5,80000,1973,1384,57.80346821,33.6039499,-84.0154824,13247060410,South Rockdale,POINT (-84.0154824 33.6039499)
1147,790020246,1467 SE BOURDON BELL DR,4/30/18,2018,4,2018-4,268229,2018,3133,85.61410788,33.6021671,-84.0047406,13247060410,South Rockdale,POINT (-84.0047406 33.6021671)
1156,077D010375,2205 SE WITTERING WAY,4/27/18,2018,4,2018-4,280000,2004,3267,85.70554025,33.6068622,-84.0076948,13247060410,South Rockdale,POINT (-84.0076948 33.6068622)
1177,046B010233,2619 SE LAUREL WOODS LN,4/24/18,2018,4,2018-4,131000,1988,1576,83.12182741,33.6177488,-84.0288243,13247060410,South Rockdale,POINT (-84.0288243 33.6177488)
1192,790020160,1437 SE BOURDON BELL DR,4/20/18,2018,4,2018-4,272500,2016,3702,73.60886008,33.5990441,-84.0041208,13247060410,South Rockdale,POINT (-84.0041208 33.5990441)
1202,046B010120,1561 SE PIN OAK LN,4/17/18,2018,4,2018-4,125000,1987,1284,97.35202492,33.6234032,-84.0295677,13247060410,South Rockdale,POINT (-84.0295677 33.6234032)
1218,046B010172,1631 SE CREEK CROSSING,4/10/18,2018,4,2018-4,123000,1988,1818,67.65676568,33.621349,-84.0321284,13247060410,South Rockdale,POINT (-84.0321284 33.621349)
1227,790020053,3490 SE CARLISLE CT,4/4/18,2018,4,2018-4,94950,1980,1404,67.62820513,33.5967059,-84.0008153,13247060410,South Rockdale,POINT (-84.0008153 33.5967059)
1250,790020129,1129 SE CARILLON DR,3/29/18,2018,3,2018-3,290000,2017,3718,77.99892415,33.5990171,-84.0076121,13247060410,South Rockdale,POINT (-84.0076121 33.5990171)
1256,047C01290A,550 SE STANTON WOODS DR,3/27/18,2018,3,2018-3,94100,1975,1203,78.22111388,33.6140025,-84.0278815,13247060410,South Rockdale,POINT (-84.0278815 33.6140025)
1261,790020082,1403 SE WINDY RIDGE CT,3/26/18,2018,3,2018-3,140000,1994,1592,87.93969849,33.5965282,-83.9980467,13247060410,South Rockdale,POINT (-83.9980467 33.5965282)
1266,790020199,1455 SE BOURDON BELL DR,3/23/18,2018,3,2018-3,258980,2018,3097,83.62286083,33.6012623,-84.0049472,13247060410,South Rockdale,POINT (-84.0049472 33.6012623)
1268,079D010029,3723 SE WINDY HILL DR,3/19/18,2018,3,2018-3,139999,1988,1462,95.75854993,33.5962878,-83.996683,13247060410,South Rockdale,POINT (-83.996683 33.5962878)
1271,790020198,1453 SE BOURDON BELL PL,3/21/18,2018,3,2018-3,300546,2017,3704,81.14092873,33.6012589,-84.0049551,13247060410,South Rockdale,POINT (-84.0049551 33.6012589)
1285,790020202,1458 SE BOURDON BELL DR,3/12/18,2018,3,2018-3,248750,2017,2542,97.85601888,33.6016097,-84.0057318,13247060410,South Rockdale,POINT (-84.0057318 33.6016097)
1287,790020234,1477 SE BOURDON BELL DR,3/9/18,2018,3,2018-3,291990,2017,3659,79.80049194,33.6026809,-84.0027573,13247060410,South Rockdale,POINT (-84.0027573 33.6026809)
1295,790020245,1714 SE CAROLINA PL,3/8/18,2018,3,2018-3,298055,2017,3979,74.90701181,33.6023301,-84.0040589,13247060410,South Rockdale,POINT (-84.0040589 33.6023301)
1309,047C010402,600 SE PINE RIDGE TRL,2/9/18,2018,2,2018-2,90800,1993,1352,67.15976331,33.6158076,-84.0256027,13247060410,South Rockdale,POINT (-84.0256027 33.6158076)
1318,790020237,1713 SE CAROLINA PL,2/28/18,2018,2,2018-2,331060,2017,3831,86.41607935,33.6021071,-84.003501,13247060410,South Rockdale,POINT (-84.003501 33.6021071)
1321,790020205,1452 SE BOURDON BELL DR,2/26/18,2018,2,2018-2,247225,2017,2525,97.91089109,33.60071,-84.0052364,13247060410,South Rockdale,POINT (-84.0052364 33.60071)
1350,790020247,1463 SE BOURDON BELL DR,2/7/18,2018,2,2018-2,293055,2017,3704,79.11852052,33.6018742,-84.0049885,13247060410,South Rockdale,POINT (-84.0049885 33.6018742)
1362,790020206,1450 SE BOURDON BELL DR,1/31/18,2018,1,2018-1,259450,2017,3151,82.33894002,33.600411,-84.005163,13247060410,South Rockdale,POINT (-84.005163 33.600411)
1372,790020179,1524 SE KATHRYN'S GLEN DR,1/26/18,2018,1,2018-1,274492,2017,3404,80.63807286,33.59908,-84.0063567,13247060410,South Rockdale,POINT (-84.0063567 33.59908)
1375,047C010054,805 SE BRIDGEWATER WAY,1/25/18,2018,1,2018-1,88500,1978,1080,81.94444444,33.611026,-84.0194894,13247060410,South Rockdale,POINT (-84.0194894 33.611026)
1400,780060003,856 SE VIRGINIA CT,1/8/18,2018,1,2018-1,94000,1965,1564,60.10230179,33.6049845,-84.017961,13247060410,South Rockdale,POINT (-84.017961 33.6049845)
1412,046A010010,314 SE MORRIS DR,10/21/22,2022,10,2022-10,95000,1985,1153,82.39375542,33.6287995,-84.0358039,13247060410,South Rockdale,POINT (-84.0358039 33.6287995)
1419,047C010216,619 SE LAKERIDGE DR,11/29/22,2022,11,2022-11,140000,1984,1002,139.7205589,33.6113587,-84.0254788,13247060410,South Rockdale,POINT (-84.0254788 33.6113587)
1478,046B010196,1520 SE MARSHALL LN,12/23/22,2022,12,2022-12,236000,1988,1463,161.3123718,33.6217988,-84.0301666,13247060410,South Rockdale,POINT (-84.0301666 33.6217988)
1483,047C010215,629 SE LAKERIDGE DR,12/22/22,2022,12,2022-12,209000,1984,1170,178.6324786,33.6115116,-84.0252619,13247060410,South Rockdale,POINT (-84.0252619 33.6115116)
1488,046B010174,1651 SE CREEK CROSSING,12/20/22,2022,12,2022-12,284500,1988,1820,156.3186813,33.6214894,-84.0314263,13247060410,South Rockdale,POINT (-84.0314263 33.6214894)
1562,046B010134,2631 SE ROLLING HILLS WAY,11/29/22,2022,11,2022-11,215000,1987,1178,182.5127334,33.6227094,-84.0332434,13247060410,South Rockdale,POINT (-84.0332434 33.6227094)
1658,790020154,1611 SE KENILWORTH LN,10/31/22,2022,10,2022-10,420000,2015,2511,167.2640382,33.5975302,-84.0038936,13247060410,South Rockdale,POINT (-84.0038936 33.5975302)
1690,047C010111,624 SE RALPH RD,10/26/22,2022,10,2022-10,195000,1972,1896,102.8481013,33.6088771,-84.0255643,13247060410,South Rockdale,POINT (-84.0255643 33.6088771)
1699,046A010141,332 SE WINDSOR WALK,10/24/22,2022,10,2022-10,260000,1986,1228,211.7263844,33.6250316,-84.0335325,13247060410,South Rockdale,POINT (-84.0335325 33.6250316)
1704,047C010435,710 SE GREENVIEW AVE,10/21/22,2022,10,2022-10,261000,1986,1232,211.8506494,33.6142982,-84.023207,13247060410,South Rockdale,POINT (-84.023207 33.6142982)
1711,046A010172,407 SE CINDY DR,10/20/22,2022,10,2022-10,210000,1988,1233,170.3163017,33.6253436,-84.0314058,13247060410,South Rockdale,POINT (-84.0314058 33.6253436)
1729,079A010020,1096 SE FOX ST,10/17/22,2022,10,2022-10,316000,1971,2099,150.5478799,33.6019066,-84.011062,13247060410,South Rockdale,POINT (-84.011062 33.6019066)
1772,077D010528,2311 SE NORTHGLENN CT,10/7/22,2022,10,2022-10,460800,2013,4418,104.3005885,33.6032031,-84.0076948,13247060410,South Rockdale,POINT (-84.0076948 33.6032031)
1786,046A010049,325 SE MORRIS DR,10/4/22,2022,10,2022-10,235000,1980,1248,188.3012821,33.628346,-84.0354322,13247060410,South Rockdale,POINT (-84.0354322 33.628346)
1801,047C010240,639 SE GREENVIEW AVE,9/30/22,2022,9,2022-9,195000,1987,1456,133.9285714,33.6129741,-84.0246527,13247060410,South Rockdale,POINT (-84.0246527 33.6129741)
1840,047C010124,573 SE LAKERIDGE CIR,9/26/22,2022,9,2022-9,227500,1980,978,232.6175869,33.6098979,-84.0268005,13247060410,South Rockdale,POINT (-84.0268005 33.6098979)
1868,780050015,905 SE KING DR,9/20/22,2022,9,2022-9,355000,1968,2463,144.1331709,33.6069065,-84.0162673,13247060410,South Rockdale,POINT (-84.0162673 33.6069065)
1898,046B010305,2650 SE LAUREL WOODS LN,9/15/22,2022,9,2022-9,256000,1989,1465,174.7440273,33.6171043,-84.0253962,13247060410,South Rockdale,POINT (-84.0253962 33.6171043)
1937,046B010079,1420 SE HILLSIDE PL,9/6/22,2022,9,2022-9,295000,1987,1539,191.682911,33.6203579,-84.0278331,13247060410,South Rockdale,POINT (-84.0278331 33.6203579)
1950,079D010001,3700 SE WINDY HILL DR,9/1/22,2022,9,2022-9,389900,2022,3100,125.7741935,33.592222,-83.995966,13247060410,South Rockdale,POINT (-83.995966 33.592222)
1953,047C010173,2920 SE LANDMARK DR,9/1/22,2022,9,2022-9,249900,1974,1225,204.0,33.6118905,-84.0229592,13247060410,South Rockdale,POINT (-84.0229592 33.6118905)
1955,079A010068,1078 SE DUKE DR,10/27/20,2020,10,2020-10,200000,1972,1576,126.9035533,33.6031647,-84.0105042,13247060410,South Rockdale,POINT (-84.0105042 33.6031647)
1957,047C010119,3006 SE STANTON RD,8/24/20,2020,8,2020-8,96050,1982,1350,71.14814815,33.6097456,-84.0272548,13247060410,South Rockdale,POINT (-84.0272548 33.6097456)
1962,079D010228,1618 SE WINDY HILL PL,8/28/20,2020,8,2020-8,168000,1990,1396,120.3438395,33.5986282,-84.0000302,13247060410,South Rockdale,POINT (-84.0000302 33.5986282)
1963,780070035,833 SE VIRGINIA CT,9/23/20,2020,9,2020-9,90000,1970,2576,34.9378882,33.6042681,-84.0186895,13247060410,South Rockdale,POINT (-84.0186895 33.6042681)
1991,046A010035,2403 SE RODGERS DR,10/8/20,2020,10,2020-10,130000,1981,984,132.1138211,33.6261802,-84.0347715,13247060410,South Rockdale,POINT (-84.0347715 33.6261802)
2003,046B010079,1420 SE HILLSIDE PL,9/3/20,2020,9,2020-9,162900,1987,1539,105.8479532,33.6203579,-84.0278331,13247060410,South Rockdale,POINT (-84.0278331 33.6203579)
2054,047C010158,2987 SE LANDMARK DR,9/8/20,2020,9,2020-9,117000,1982,996,117.4698795,33.6102099,-84.0242396,13247060410,South Rockdale,POINT (-84.0242396 33.6102099)
2055,047C010199,556 SE LAKERIDGE DR,10/21/20,2020,10,2020-10,134250,1974,2008,66.85756972,33.610502,-84.0275852,13247060410,South Rockdale,POINT (-84.0275852 33.610502)
2067,046A010154,353 SE WINDSOR WALK,7/6/20,2020,7,2020-7,78000,1987,1366,57.10102489,33.6244809,-84.0320458,13247060410,South Rockdale,POINT (-84.0320458 33.6244809)
2088,077D010406,2304 SE BLACKBURN PASS,9/28/20,2020,9,2020-9,290000,2005,2836,102.2566996,33.60569,-84.0071043,13247060410,South Rockdale,POINT (-84.0071043 33.60569)
2096,780010027,3137 SE GOODE RD,10/23/20,2020,10,2020-10,101000,1976,1534,65.84093872,33.6063032,-84.0236201,13247060410,South Rockdale,POINT (-84.0236201 33.6063032)
2097,046B010232,2621 SE LAUREL WOODS LN,9/18/20,2020,9,2020-9,172000,1988,1480,116.2162162,33.6177974,-84.0285161,13247060410,South Rockdale,POINT (-84.0285161 33.6177974)
2156,046A010038,2379 SE RODGERS DR,10/27/20,2020,10,2020-10,153900,1982,1508,102.0557029,33.6268549,-84.0348889,13247060410,South Rockdale,POINT (-84.0348889 33.6268549)
2179,046A010193,382 SE CINDY DR,10/22/20,2020,10,2020-10,155000,1987,1502,103.195739,33.6258934,-84.0319838,13247060410,South Rockdale,POINT (-84.0319838 33.6258934)
2196,047C010488,780 SE BRIDGEWATER WAY,10/16/20,2020,10,2020-10,175000,1990,1394,125.5380201,33.6115155,-84.0206047,13247060410,South Rockdale,POINT (-84.0206047 33.6115155)
2216,790020140,1405 SE BOURDON BELL DR,9/8/20,2020,9,2020-9,324000,2014,4334,74.75772958,33.5969963,-84.0054637,13247060410,South Rockdale,POINT (-84.0054637 33.5969963)
