,Parcel ID,Address,sale_date,sale_price,yr_built,square_feet,full_address,unique_ID,price_sf,sale_year,year,month,year-month,url,lat,long
0,047C010170,2950 SE LANDMARK DR,4/20/22,214600,1974,1215,2950%20Se%20Landmark%20Dr%20Rockdale%20County%20GA,047C010170-4/20/2022-214600.0,176.6255144,2022,2022,4,2022-4,https://www.google.com/maps/search/2950%20Se%20Landmark%20Dr%20Rockdale%20County%20GA,33.6111184,-84.023207
1,032A010011,151 SE BRIDGEWOOD DR,5/19/22,257000,1973,1440,151%20Se%20Bridgewood%20Dr%20Rockdale%20County%20GA,032A010011-5/19/2022-257000.0,178.4722222,2022,2022,5,2022-5,https://www.google.com/maps/search/151%20Se%20Bridgewood%20Dr%20Rockdale%20County%20GA,33.5601106,-84.0434021
2,077D010450,1408 SE MANSTON CT,5/3/22,503000,2006,3619,1408%20Se%20Manston%20Ct%20Rockdale%20County%20GA,077D010450-5/3/2022-503000.0,138.9886709,2022,2022,5,2022-5,https://www.google.com/maps/search/1408%20Se%20Manston%20Ct%20Rockdale%20County%20GA,33.6096824,-84.0115164
3,100070024,423 SW CENTER CIR,1/12/22,185000,1967,1338,423%20Sw%20Center%20Cir%20Rockdale%20County%20GA,0100070024-1/12/2022-185000.0,138.2660688,2022,2022,1,2022-1,https://www.google.com/maps/search/423%20Sw%20Center%20Cir%20Rockdale%20County%20GA,33.6802761,-84.0750233
4,077A020086,2619 SE COUNTRY TRCE,2/9/22,285000,1985,1680,2619%20Se%20Country%20Trce%20Rockdale%20County%20GA,077A020086-2/9/2022-285000.0,169.6428571,2022,2022,2,2022-2,https://www.google.com/maps/search/2619%20Se%20Country%20Trce%20Rockdale%20County%20GA,33.6173432,-83.9790766
5,047C010083,3000 SE LAKERIDGE DR,1/18/22,215000,1973,1896,3000%20Se%20Lakeridge%20Dr%20Rockdale%20County%20GA,047C010083-1/18/2022-215000.0,113.3966245,2022,2022,1,2022-1,https://www.google.com/maps/search/3000%20Se%20Lakeridge%20Dr%20Rockdale%20County%20GA,33.6100132,-84.0219678
6,047C010393,2755 SE STANTON WOODS DR,2/7/22,230000,1980,1332,2755%20Se%20Stanton%20Woods%20Dr%20Rockdale%20County%20GA,047C010393-2/7/2022-230000.0,172.6726727,2022,2022,2,2022-2,https://www.google.com/maps/search/2755%20Se%20Stanton%20Woods%20Dr%20Rockdale%20County%20GA,33.6155497,-84.0270277
7,510010049,1031 SE APPLE ORCHARD DR,3/21/22,200000,1976,1480,1031%20Se%20Apple%20Orchard%20Dr%20Rockdale%20County%20GA,0510010049-3/21/2022-200000.0,135.1351351,2022,2022,3,2022-3,https://www.google.com/maps/search/1031%20Se%20Apple%20Orchard%20Dr%20Rockdale%20County%20GA,33.5654048,-84.0130863
8,077D010025,1321 SE KAY TERR,1/18/22,310000,1996,2236,1321%20Se%20Kay%20Terr%20Rockdale%20County%20GA,077D010025-1/18/2022-310000.0,138.6404293,2022,2022,1,2022-1,https://www.google.com/maps/search/1321%20Se%20Kay%20Terr%20Rockdale%20County%20GA,33.6133248,-84.0057736
9,C390010101,1743 SE HUNTING CREEK LN,2/22/22,261500,1983,1002,1743%20Se%20Hunting%20Creek%20Ln%20Rockdale%20County%20GA,C390010101-2/22/2022-261500.0,260.9780439,2022,2022,2,2022-2,https://www.google.com/maps/search/1743%20Se%20Hunting%20Creek%20Ln%20Rockdale%20County%20GA,33.6438323,-84.007137
10,C370010082,1550 NW TANGLE WOOD WAY,5/5/22,241400,1972,1292,1550%20Nw%20Tangle%20Wood%20Way%20Rockdale%20County%20GA,C370010082-5/5/2022-241400.0,186.8421053,2022,2022,5,2022-5,https://www.google.com/maps/search/1550%20Nw%20Tangle%20Wood%20Way%20Rockdale%20County%20GA,33.6853688,-84.0180436
11,077B010070,1270 SE SWEET SHRUB LN,2/18/22,515000,1986,3088,1270%20Se%20Sweet%20Shrub%20Ln%20Rockdale%20County%20GA,077B010070-2/18/2022-515000.0,166.7746114,2022,2022,2,2022-2,https://www.google.com/maps/search/1270%20Se%20Sweet%20Shrub%20Ln%20Rockdale%20County%20GA,33.618892,-84.0082151
12,630290111,2004 NE HI ROC RD,5/19/22,115000,1962,1208,2004%20Ne%20Hi%20Roc%20Rd%20Rockdale%20County%20GA,0630290111-5/19/2022-115000.0,95.1986755,2022,2022,5,2022-5,https://www.google.com/maps/search/2004%20Ne%20Hi%20Roc%20Rd%20Rockdale%20County%20GA,33.7032933,-83.979366
13,079B010268,3425 SE WILLIAMS PL,4/25/22,370000,1987,2645,3425%20Se%20Williams%20Pl%20Rockdale%20County%20GA,079B010268-4/25/2022-370000.0,139.8865784,2022,2022,4,2022-4,https://www.google.com/maps/search/3425%20Se%20Williams%20Pl%20Rockdale%20County%20GA,33.6118649,-83.9886864
14,077E010216,2815 SE DRIFTWOOD CT,5/16/22,348000,2003,2142,2815%20Se%20Driftwood%20Ct%20Rockdale%20County%20GA,077E010216-5/16/2022-348000.0,162.464986,2022,2022,5,2022-5,https://www.google.com/maps/search/2815%20Se%20Driftwood%20Ct%20Rockdale%20County%20GA,33.6175704,-83.9810607
15,012A010019,2887 SW BRIDLE CREEK DR,5/16/22,363600,1996,2018,2887%20Sw%20Bridle%20Creek%20Dr%20Rockdale%20County%20GA,012A010019-5/16/2022-363600.0,180.1783944,2022,2022,5,2022-5,https://www.google.com/maps/search/2887%20Sw%20Bridle%20Creek%20Dr%20Rockdale%20County%20GA,33.6486849,-84.0835657
16,490010084,3318 SE ROCKINGHAM CT,5/27/22,550000,2022,4358,3318%20Se%20Rockingham%20Ct%20Rockdale%20County%20GA,0490010084-5/27/2022-550000.0,126.204681,2022,2022,5,2022-5,https://www.google.com/maps/search/3318%20Se%20Rockingham%20Ct%20Rockdale%20County%20GA,33.582537,-84.0246669
17,140020105,3226 SW ASHMORE CT,4/28/22,580000,2007,3435,3226%20Sw%20Ashmore%20Ct%20Rockdale%20County%20GA,0140020105-4/28/2022-580000.0,168.8500728,2022,2022,4,2022-4,https://www.google.com/maps/search/3226%20Sw%20Ashmore%20Ct%20Rockdale%20County%20GA,33.5967924,-84.085959
18,650010030,1790 NE RICHARD RD,3/11/22,285000,1995,540,1790%20Ne%20Richard%20Rd%20Rockdale%20County%20GA,0650010030-3/11/2022-285000.0,527.7777778,2022,2022,3,2022-3,https://www.google.com/maps/search/1790%20Ne%20Richard%20Rd%20Rockdale%20County%20GA,33.6927774,-83.9859379
19,045B010295,1598 SW CHERRY HILL RD,2/18/22,242000,1989,1290,1598%20Sw%20Cherry%20Hill%20Rd%20Rockdale%20County%20GA,045B010295-2/18/2022-242000.0,187.5968992,2022,2022,2,2022-2,https://www.google.com/maps/search/1598%20Sw%20Cherry%20Hill%20Rd%20Rockdale%20County%20GA,33.6299817,-84.0469125
20,090A010110,1317 NE CLASSIC DR,3/3/22,195000,1984,1026,1317%20Ne%20Classic%20Dr%20Rockdale%20County%20GA,090A010110-3/3/2022-195000.0,190.0584795,2022,2022,3,2022-3,https://www.google.com/maps/search/1317%20Ne%20Classic%20Dr%20Rockdale%20County%20GA,33.6773726,-83.9716771
21,079D010040,3701 SE WINDY HILL DR,3/22/22,290200,1989,1684,3701%20Se%20Windy%20Hill%20Dr%20Rockdale%20County%20GA,079D010040-3/22/2022-290200.0,172.327791,2022,2022,3,2022-3,https://www.google.com/maps/search/3701%20Se%20Windy%20Hill%20Dr%20Rockdale%20County%20GA,33.5929165,-83.9967863
22,047C010232,565 SE GREENVIEW AVE,4/29/22,270000,1985,1434,565%20Se%20Greenview%20Ave%20Rockdale%20County%20GA,047C010232-4/29/2022-270000.0,188.2845188,2022,2022,4,2022-4,https://www.google.com/maps/search/565%20Se%20Greenview%20Ave%20Rockdale%20County%20GA,33.6128383,-84.0272548
23,080B010211,4185 SE LANCE CIR,3/23/22,246000,1990,1537,4185%20Se%20Lance%20Cir%20Rockdale%20County%20GA,080B010211-3/23/2022-246000.0,160.0520494,2022,2022,3,2022-3,https://www.google.com/maps/search/4185%20Se%20Lance%20Cir%20Rockdale%20County%20GA,33.577648,-84.0085418
24,C060010009,1355 NW IRWIN BRIDGE RD,3/28/22,95000,1964,1424,1355%20Nw%20Irwin%20Bridge%20Rd%20Rockdale%20County%20GA,C060010009-3/28/2022-95000.0,66.71348315,2022,2022,3,2022-3,https://www.google.com/maps/search/1355%20Nw%20Irwin%20Bridge%20Rd%20Rockdale%20County%20GA,33.6794995,-84.0244875
25,093B010059,2493 SE HIGHLAND DR,5/27/22,337700,1973,2830,2493%20Se%20Highland%20Dr%20Rockdale%20County%20GA,093B010059-5/27/2022-337700.0,119.3286219,2022,2022,5,2022-5,https://www.google.com/maps/search/2493%20Se%20Highland%20Dr%20Rockdale%20County%20GA,33.6242293,-83.9630777
26,077E010172,2628 SE ESSEX CT,5/18/22,326900,2002,2016,2628%20Se%20Essex%20Ct%20Rockdale%20County%20GA,077E010172-5/18/2022-326900.0,162.1527778,2022,2022,5,2022-5,https://www.google.com/maps/search/2628%20Se%20Essex%20Ct%20Rockdale%20County%20GA,33.6197769,-83.979862
27,051B010282,616 SE WINDSOR DR,4/7/22,250000,1985,1028,616%20Se%20Windsor%20Dr%20Rockdale%20County%20GA,051B010282-4/7/2022-250000.0,243.1906615,2022,2022,4,2022-4,https://www.google.com/maps/search/616%20Se%20Windsor%20Dr%20Rockdale%20County%20GA,33.5655455,-84.0259331
28,920010044,2545 NE GLENDALE DR,3/29/22,393500,1985,1734,2545%20Ne%20Glendale%20Dr%20Rockdale%20County%20GA,0920010044-3/29/2022-393500.0,226.9319493,2022,2022,3,2022-3,https://www.google.com/maps/search/2545%20Ne%20Glendale%20Dr%20Rockdale%20County%20GA,33.6470091,-83.9632017
29,80010027,3276 SW BOULDER DR,2/18/22,545000,1984,2625,3276%20Sw%20Boulder%20Dr%20Rockdale%20County%20GA,0080010027-2/18/2022-545000.0,207.6190476,2022,2022,2,2022-2,https://www.google.com/maps/search/3276%20Sw%20Boulder%20Dr%20Rockdale%20County%20GA,33.5874337,-84.1209396
30,330010070,2121 SW SOUTH RIVER RD,3/31/22,385000,1993,2259,2121%20Sw%20South%20River%20Rd%20Rockdale%20County%20GA,0330010070-3/31/2022-385000.0,170.4293935,2022,2022,3,2022-3,https://www.google.com/maps/search/2121%20Sw%20South%20River%20Rd%20Rockdale%20County%20GA,33.5457608,-84.0577286
31,410010061,1416 NW VILLA PINES CT,4/27/22,85250,1974,1160,1416%20Nw%20Villa%20Pines%20Ct%20Rockdale%20County%20GA,0410010061-4/27/2022-85250.0,73.49137931,2022,2022,4,2022-4,https://www.google.com/maps/search/1416%20Nw%20Villa%20Pines%20Ct%20Rockdale%20County%20GA,33.6807481,-84.026125
32,047C010055,815 SE BRIDGEWATER WAY,4/12/22,195000,1978,1068,815%20Se%20Bridgewater%20Way%20Rockdale%20County%20GA,047C010055-4/12/2022-195000.0,182.5842697,2022,2022,4,2022-4,https://www.google.com/maps/search/815%20Se%20Bridgewater%20Way%20Rockdale%20County%20GA,33.6110141,-84.0192415
33,047C010062,826 SE RAINTREE WAY,5/31/22,154990,1978,1448,826%20Se%20Raintree%20Way%20Rockdale%20County%20GA,047C010062-5/31/2022-154990.0,107.0372928,2022,2022,5,2022-5,https://www.google.com/maps/search/826%20Se%20Raintree%20Way%20Rockdale%20County%20GA,33.6106912,-84.0188698
34,440010147,1497 SW SPRUCE DR,1/14/22,439900,2020,2392,1497%20Sw%20Spruce%20Dr%20Rockdale%20County%20GA,0440010147-1/14/2022-439900.0,183.9046823,2022,2022,1,2022-1,https://www.google.com/maps/search/1497%20Sw%20Spruce%20Dr%20Rockdale%20County%20GA,33.6580177,-84.0348954
35,093A010072,2749 SE FIELDSTONE DR,3/11/22,400000,1971,2664,2749%20Se%20Fieldstone%20Dr%20Rockdale%20County%20GA,093A010072-3/11/2022-400000.0,150.1501502,2022,2022,3,2022-3,https://www.google.com/maps/search/2749%20Se%20Fieldstone%20Dr%20Rockdale%20County%20GA,33.6166227,-83.9642767
36,080A010110,1767 SE BRANDY LN,2/9/22,210000,1981,1416,1767%20Se%20Brandy%20Ln%20Rockdale%20County%20GA,080A010110-2/9/2022-210000.0,148.3050847,2022,2022,2,2022-2,https://www.google.com/maps/search/1767%20Se%20Brandy%20Ln%20Rockdale%20County%20GA,33.575012,-84.0010599
37,055A030019,874 NW COLT LN,5/20/22,264400,1971,1908,874%20Nw%20Colt%20Ln%20Rockdale%20County%20GA,055A030019-5/20/2022-264400.0,138.5744235,2022,2022,5,2022-5,https://www.google.com/maps/search/874%20Nw%20Colt%20Ln%20Rockdale%20County%20GA,33.702645,-84.0153171
38,093D010141,3534 SE MICA CIR,5/13/22,340000,2016,1868,3534%20Se%20Mica%20Cir%20Rockdale%20County%20GA,093D010141-5/13/2022-340000.0,182.012848,2022,2022,5,2022-5,https://www.google.com/maps/search/3534%20Se%20Mica%20Cir%20Rockdale%20County%20GA,33.6179165,-83.9702715
39,660040014,1595 NE ELM ST,5/12/22,115000,1921,1152,1595%20Ne%20Elm%20St%20Rockdale%20County%20GA,0660040014-5/12/2022-115000.0,99.82638889,2022,2022,5,2022-5,https://www.google.com/maps/search/1595%20Ne%20Elm%20St%20Rockdale%20County%20GA,33.6864856,-83.9936647
40,045B010262,1642 SW SUGARMAPLE DR,4/19/22,252000,1988,1358,1642%20Sw%20Sugarmaple%20Dr%20Rockdale%20County%20GA,045B010262-4/19/2022-252000.0,185.5670103,2022,2022,4,2022-4,https://www.google.com/maps/search/1642%20Sw%20Sugarmaple%20Dr%20Rockdale%20County%20GA,33.6325914,-84.0462718
41,046A010138,320 SE WINDSOR WALK,3/4/22,242500,1986,1794,320%20Se%20Windsor%20Walk%20Rockdale%20County%20GA,046A010138-3/4/2022-242500.0,135.1727982,2022,2022,3,2022-3,https://www.google.com/maps/search/320%20Se%20Windsor%20Walk%20Rockdale%20County%20GA,33.6250734,-84.0343998
42,079B010199,3304 SE SAM'S WAY,3/24/22,317000,1987,2122,3304%20Se%20Sam'S%20Way%20Rockdale%20County%20GA,079B010199-3/24/2022-317000.0,149.3873704,2022,2022,3,2022-3,https://www.google.com/maps/search/3304%20Se%20Sam'S%20Way%20Rockdale%20County%20GA,33.6089386,-83.9871779
43,630160031,2624 NE LAKEWOOD WAY,4/1/22,235900,1967,976,2624%20Ne%20Lakewood%20Way%20Rockdale%20County%20GA,0630160031-4/1/2022-235900.0,241.7008197,2022,2022,4,2022-4,https://www.google.com/maps/search/2624%20Ne%20Lakewood%20Way%20Rockdale%20County%20GA,33.7127616,-83.975439
44,093C010048,1506 NE LOCOMOTIVE DR,5/18/22,272600,2006,1608,1506%20Ne%20Locomotive%20Dr%20Rockdale%20County%20GA,093C010048-5/18/2022-272600.0,169.5273632,2022,2022,5,2022-5,https://www.google.com/maps/search/1506%20Ne%20Locomotive%20Dr%20Rockdale%20County%20GA,33.6384936,-83.9662612
45,C230030010,1324 NW NORTH HICKS CIR,1/6/22,209000,1964,1969,1324%20Nw%20North%20Hicks%20Cir%20Rockdale%20County%20GA,C230030010-1/6/2022-209000.0,106.1452514,2022,2022,1,2022-1,https://www.google.com/maps/search/1324%20Nw%20North%20Hicks%20Cir%20Rockdale%20County%20GA,33.6785501,-84.0146784
46,093B010137,2104 SE HIGHLAND CLUB DR,5/10/22,360200,1989,3031,2104%20Se%20Highland%20Club%20Dr%20Rockdale%20County%20GA,093B010137-5/10/2022-360200.0,118.8386671,2022,2022,5,2022-5,https://www.google.com/maps/search/2104%20Se%20Highland%20Club%20Dr%20Rockdale%20County%20GA,33.6280123,-83.9729207
47,011A010020,2950 SW GLENHAVEN CT,4/29/22,195000,1973,1740,2950%20Sw%20Glenhaven%20Ct%20Rockdale%20County%20GA,011A010020-4/29/2022-195000.0,112.0689655,2022,2022,4,2022-4,https://www.google.com/maps/search/2950%20Sw%20Glenhaven%20Ct%20Rockdale%20County%20GA,33.6684205,-84.0838133
48,051C010090,816 SE CEDAR LAKE DR,5/12/22,220000,1983,1224,816%20Se%20Cedar%20Lake%20Dr%20Rockdale%20County%20GA,051C010090-5/12/2022-220000.0,179.7385621,2022,2022,5,2022-5,https://www.google.com/maps/search/816%20Se%20Cedar%20Lake%20Dr%20Rockdale%20County%20GA,33.5604811,-84.0221331
49,079C010029,3370 SE SPRING CREEK DR,3/11/22,279000,1980,2040,3370%20Se%20Spring%20Creek%20Dr%20Rockdale%20County%20GA,079C010029-3/11/2022-279000.0,136.7647059,2022,2022,3,2022-3,https://www.google.com/maps/search/3370%20Se%20Spring%20Creek%20Dr%20Rockdale%20County%20GA,33.600095,-83.9812378
50,093A010001,2205 SE COUNTRY CLUB DR,5/16/22,318000,1972,3736,2205%20Se%20Country%20Club%20Dr%20Rockdale%20County%20GA,093A010001-5/16/2022-318000.0,85.11777302,2022,2022,5,2022-5,https://www.google.com/maps/search/2205%20Se%20Country%20Club%20Dr%20Rockdale%20County%20GA,33.6132571,-83.9738681
51,051B010206,557 SE OGLESBY BRIDGE RD,3/25/22,229300,1985,1041,557%20Se%20Oglesby%20Bridge%20Rd%20Rockdale%20County%20GA,051B010206-3/25/2022-229300.0,220.2689721,2022,2022,3,2022-3,https://www.google.com/maps/search/557%20Se%20Oglesby%20Bridge%20Rd%20Rockdale%20County%20GA,33.5666018,-84.027957
52,780100024,3406 SE KINGSTON DR,5/17/22,265500,1973,1733,3406%20Se%20Kingston%20Dr%20Rockdale%20County%20GA,0780100024-5/17/2022-265500.0,153.2025389,2022,2022,5,2022-5,https://www.google.com/maps/search/3406%20Se%20Kingston%20Dr%20Rockdale%20County%20GA,33.5991998,-84.0186013
53,057B010148,212 NW ODYSSEY TURN,3/28/22,196000,2004,1714,212%20Nw%20Odyssey%20Turn%20Rockdale%20County%20GA,057B010148-3/28/2022-196000.0,114.3523921,2022,2022,3,2022-3,https://www.google.com/maps/search/212%20Nw%20Odyssey%20Turn%20Rockdale%20County%20GA,33.6874723,-83.9998526
54,079002057A,1650 SE HONEY CREEK RD,4/29/22,930000,1988,6050,1650%20Se%20Honey%20Creek%20Rd%20Rockdale%20County%20GA,079002057A-4/29/2022-930000.0,153.7190083,2022,2022,4,2022-4,https://www.google.com/maps/search/1650%20Se%20Honey%20Creek%20Rd%20Rockdale%20County%20GA,33.590699,-83.9905875
55,011001005A,2956 SW HURST RD,3/15/22,241900,1964,2052,2956%20Sw%20Hurst%20Rd%20Rockdale%20County%20GA,011001005A-3/15/2022-241900.0,117.8849903,2022,2022,3,2022-3,https://www.google.com/maps/search/2956%20Sw%20Hurst%20Rd%20Rockdale%20County%20GA,33.6610847,-84.0815437
56,050A010163,1080 SE PLANTATION BLVD,1/19/22,285000,1991,1470,1080%20Se%20Plantation%20Blvd%20Rockdale%20County%20GA,050A010163-1/19/2022-285000.0,193.877551,2022,2022,1,2022-1,https://www.google.com/maps/search/1080%20Se%20Plantation%20Blvd%20Rockdale%20County%20GA,33.5711836,-84.0389424
57,031A010128,3867 SW QUAIL MANOR DR,4/14/22,320000,1987,1888,3867%20Sw%20Quail%20Manor%20Dr%20Rockdale%20County%20GA,031A010128-4/14/2022-320000.0,169.4915254,2022,2022,4,2022-4,https://www.google.com/maps/search/3867%20Sw%20Quail%20Manor%20Dr%20Rockdale%20County%20GA,33.5864536,-84.0474898
58,032A010089,1571 SW HIGHWAY 212,4/8/22,264900,1976,1242,1571%20Sw%20Highway%20212%20Rockdale%20County%20GA,032A010089-4/8/2022-264900.0,213.2850242,2022,2022,4,2022-4,https://www.google.com/maps/search/1571%20Sw%20Highway%20212%20Rockdale%20County%20GA,33.5576041,-84.039314
59,077D010269,1366 SE FALL RIVER DR,2/17/22,464000,2005,3201,1366%20Se%20Fall%20River%20Dr%20Rockdale%20County%20GA,077D010269-2/17/2022-464000.0,144.9547017,2022,2022,2,2022-2,https://www.google.com/maps/search/1366%20Se%20Fall%20River%20Dr%20Rockdale%20County%20GA,33.608041,-84.0050505
60,046B010002,943 SE LOST VALLEY DR,5/11/22,430000,1983,3367,943%20Se%20Lost%20Valley%20Dr%20Rockdale%20County%20GA,046B010002-5/11/2022-430000.0,127.7101277,2022,2022,5,2022-5,https://www.google.com/maps/search/943%20Se%20Lost%20Valley%20Dr%20Rockdale%20County%20GA,33.6222877,-84.0154824
61,049B010080,4072 SE SWEET WATER CT,5/27/22,150000,1976,1742,4072%20Se%20Sweet%20Water%20Ct%20Rockdale%20County%20GA,049B010080-5/27/2022-150000.0,86.10792193,2022,2022,5,2022-5,https://www.google.com/maps/search/4072%20Se%20Sweet%20Water%20Ct%20Rockdale%20County%20GA,33.5808241,-84.0301046
62,660010025,1717 NE RIVER ST,5/13/22,258390,1972,900,1717%20Ne%20River%20St%20Rockdale%20County%20GA,0660010025-5/13/2022-258390.0,287.1,2022,2022,5,2022-5,https://www.google.com/maps/search/1717%20Ne%20River%20St%20Rockdale%20County%20GA,33.6882625,-83.9932475
63,010D010076,2915 SW EMME CT,5/27/22,317100,2019,1792,2915%20Sw%20Emme%20Ct%20Rockdale%20County%20GA,010D010076-5/27/2022-317100.0,176.953125,2022,2022,5,2022-5,https://www.google.com/maps/search/2915%20Sw%20Emme%20Ct%20Rockdale%20County%20GA,33.6904219,-84.0760138
64,049B010160,413 SE WILLOW CT,1/12/22,213800,1986,1272,413%20Se%20Willow%20Ct%20Rockdale%20County%20GA,049B010160-1/12/2022-213800.0,168.081761,2022,2022,1,2022-1,https://www.google.com/maps/search/413%20Se%20Willow%20Ct%20Rockdale%20County%20GA,33.5805083,-84.0353083
65,025A010388,3516 SW HEATHERVALE WAY,2/14/22,210000,1997,1982,3516%20Sw%20Heathervale%20Way%20Rockdale%20County%20GA,025A010388-2/14/2022-210000.0,105.9535822,2022,2022,2,2022-2,https://www.google.com/maps/search/3516%20Sw%20Heathervale%20Way%20Rockdale%20County%20GA,33.6623548,-84.0671833
66,C380010132,950 NW DOESKIN DR,3/31/22,227700,1978,1242,950%20Nw%20Doeskin%20Dr%20Rockdale%20County%20GA,C380010132-3/31/2022-227700.0,183.3333333,2022,2022,3,2022-3,https://www.google.com/maps/search/950%20Nw%20Doeskin%20Dr%20Rockdale%20County%20GA,33.690481,-84.0184567
67,079C010431,3531 SE SOUTHGATE WAY,3/11/22,215000,1987,1240,3531%20Se%20Southgate%20Way%20Rockdale%20County%20GA,079C010431-3/11/2022-215000.0,173.3870968,2022,2022,3,2022-3,https://www.google.com/maps/search/3531%20Se%20Southgate%20Way%20Rockdale%20County%20GA,33.6009184,-83.9915587
68,049A010113,3770 SE CLUBHOUSE LN,3/18/22,324300,1973,2412,3770%20Se%20Clubhouse%20Ln%20Rockdale%20County%20GA,049A010113-3/18/2022-324300.0,134.4527363,2022,2022,3,2022-3,https://www.google.com/maps/search/3770%20Se%20Clubhouse%20Ln%20Rockdale%20County%20GA,33.5891143,-84.0222157
69,C390010022,1791 SE BIG HORN CT,3/29/22,160650,1983,1093,1791%20Se%20Big%20Horn%20Ct%20Rockdale%20County%20GA,C390010022-3/29/2022-160650.0,146.9807868,2022,2022,3,2022-3,https://www.google.com/maps/search/1791%20Se%20Big%20Horn%20Ct%20Rockdale%20County%20GA,33.6422887,-84.0076328
70,045A010034,1394 SW ALMAND CREEK DR,1/10/22,153200,1984,1196,1394%20Sw%20Almand%20Creek%20Dr%20Rockdale%20County%20GA,045A010034-1/10/2022-153200.0,128.0936455,2022,2022,1,2022-1,https://www.google.com/maps/search/1394%20Sw%20Almand%20Creek%20Dr%20Rockdale%20County%20GA,33.6429798,-84.0336564
71,080C010150,3506 SE TIFFANY DR,5/13/22,343500,1989,2272,3506%20Se%20Tiffany%20Dr%20Rockdale%20County%20GA,080C010150-5/13/2022-343500.0,151.1883803,2022,2022,5,2022-5,https://www.google.com/maps/search/3506%20Se%20Tiffany%20Dr%20Rockdale%20County%20GA,33.5946857,-84.0040795
72,046B010309,2642 SE LAUREL WOODS LN,3/11/22,244100,1989,1588,2642%20Se%20Laurel%20Woods%20Ln%20Rockdale%20County%20GA,046B010309-3/11/2022-244100.0,153.7153652,2022,2022,3,2022-3,https://www.google.com/maps/search/2642%20Se%20Laurel%20Woods%20Ln%20Rockdale%20County%20GA,33.6172097,-84.0266766
73,049A010387,3629 SE GOLFBROOK CT,2/18/22,288000,1980,2430,3629%20Se%20Golfbrook%20Ct%20Rockdale%20County%20GA,049A010387-2/18/2022-288000.0,118.5185185,2022,2022,2,2022-2,https://www.google.com/maps/search/3629%20Se%20Golfbrook%20Ct%20Rockdale%20County%20GA,33.5895718,-84.0304056
74,080C010159,3600 SE CHERRY CREEK DR,1/19/22,235700,1990,1649,3600%20Se%20Cherry%20Creek%20Dr%20Rockdale%20County%20GA,080C010159-1/19/2022-235700.0,142.9351122,2022,2022,1,2022-1,https://www.google.com/maps/search/3600%20Se%20Cherry%20Creek%20Dr%20Rockdale%20County%20GA,33.5937893,-84.0098638
75,045B010094,1590 SW CHERRY HILL LN,3/29/22,262100,1985,1113,1590%20Sw%20Cherry%20Hill%20Ln%20Rockdale%20County%20GA,045B010094-3/29/2022-262100.0,235.4896676,2022,2022,3,2022-3,https://www.google.com/maps/search/1590%20Sw%20Cherry%20Hill%20Ln%20Rockdale%20County%20GA,33.6324392,-84.0417504
76,079B010283,3419 SE UNCLE GENE'S WAY,2/28/22,306000,1996,2264,3419%20Se%20Uncle%20Gene'S%20Way%20Rockdale%20County%20GA,079B010283-2/28/2022-306000.0,135.1590106,2022,2022,2,2022-2,https://www.google.com/maps/search/3419%20Se%20Uncle%20Gene'S%20Way%20Rockdale%20County%20GA,33.6101037,-83.9900916
77,079C010282,1669 SE UNDERWOOD DR,1/18/22,210000,1984,1632,1669%20Se%20Underwood%20Dr%20Rockdale%20County%20GA,079C010282-1/18/2022-210000.0,128.6764706,2022,2022,1,2022-1,https://www.google.com/maps/search/1669%20Se%20Underwood%20Dr%20Rockdale%20County%20GA,33.5965916,-83.9912694
78,064A010030,2359 NE PETTIT DR,2/2/22,322100,2002,1562,2359%20Ne%20Pettit%20Dr%20Rockdale%20County%20GA,064A010030-2/2/2022-322100.0,206.2099872,2022,2022,2,2022-2,https://www.google.com/maps/search/2359%20Ne%20Pettit%20Dr%20Rockdale%20County%20GA,33.6971365,-83.9677703
79,690010065,1492 A NE PINE LOG RD,4/21/22,100300,1973,700,1492%20A%20Ne%20Pine%20Log%20Rd%20Rockdale%20County%20GA,0690010065-4/21/2022-100300.0,143.2857143,2022,2022,4,2022-4,https://www.google.com/maps/search/1492%20A%20Ne%20Pine%20Log%20Rd%20Rockdale%20County%20GA,33.6656284,-83.99781
80,091A010162,3104 NE MCCART LANDING DR,5/17/22,398481,2006,3614,3104%20Ne%20Mccart%20Landing%20Dr%20Rockdale%20County%20GA,091A010162-5/17/2022-398481.0,110.2603763,2022,2022,5,2022-5,https://www.google.com/maps/search/3104%20Ne%20Mccart%20Landing%20Dr%20Rockdale%20County%20GA,33.6428742,-83.9494111
81,025A010202,1089 SW WEST ADRIAN CIR,1/31/22,190000,1978,1380,1089%20Sw%20West%20Adrian%20Cir%20Rockdale%20County%20GA,025A010202-1/31/2022-190000.0,137.6811594,2022,2022,1,2022-1,https://www.google.com/maps/search/1089%20Sw%20West%20Adrian%20Cir%20Rockdale%20County%20GA,33.6651403,-84.0762202
82,080001033B,1221 SE MAGGIE LN,1/14/22,220000,1987,1318,1221%20Se%20Maggie%20Ln%20Rockdale%20County%20GA,080001033B-1/14/2022-220000.0,166.9195751,2022,2022,1,2022-1,https://www.google.com/maps/search/1221%20Se%20Maggie%20Ln%20Rockdale%20County%20GA,33.5845512,-84.0039762
